no,company,person,contact_type,contact,contact_class,method,source_url,source_title,context
50,JERICH Austria GmbH,Herbert Friedrich Jerich,email,office@jerich.com,central_exact,M03_OFFICIAL_CONTACT,https://www.jerich.com/de/kontakt,Kontakt,"Kontakt Zum Inhalt springen Zur Navigation springen Zur Fußzeile springen Hoher Kontrast Leistungen Unser Holistic Concept Road Logistik Terminal Logistik Rail Logistik Ozean Logistik Jerich Industries Unternehmen Unser Unternehmen Unser Geschäft Unsere Geschichte Karriere News & Presse Standorte Kontakt Karriere en de Untermenü Leistungen Leistungen Unser Holistic Concept Road Logistik Terminal Logistik Rail Logistik Ozean Logistik Jerich Industries Untermenü Unternehmen Unternehmen Unser Unternehmen Unser Geschäft Unsere Geschichte Karriere News & Presse Standorte Kontakt Karriere en de Inhaltsbereich Wir sind für Sie da. Kontakt Lassen Sie uns gemeinsam vorwärts gehen. Jerich International ist ein weltweit führendes Logistikunternehmen, das maßgeschneiderte End-to-End-Lösungen für den Straßen-, Schienen-, See- und intermodalen Transport anbietet. Mit mehr als 50 Jahren Erfahrung und strategisch günstig gelegenen Drehkreuzen auf der ganzen Welt kombinieren wir Innovation, Zuverlässig"
50,JERICH Austria GmbH,Herbert Friedrich Jerich,phone,+43 3112/4000-0,direct_or_office,M03_OFFICIAL_CONTACT,https://www.jerich.com/de/kontakt,Kontakt,"Kontakt Zum Inhalt springen Zur Navigation springen Zur Fußzeile springen Hoher Kontrast Leistungen Unser Holistic Concept Road Logistik Terminal Logistik Rail Logistik Ozean Logistik Jerich Industries Unternehmen Unser Unternehmen Unser Geschäft Unsere Geschichte Karriere News & Presse Standorte Kontakt Karriere en de Untermenü Leistungen Leistungen Unser Holistic Concept Road Logistik Terminal Logistik Rail Logistik Ozean Logistik Jerich Industries Untermenü Unternehmen Unternehmen Unser Unternehmen Unser Geschäft Unsere Geschichte Karriere News & Presse Standorte Kontakt Karriere en de Inhaltsbereich Wir sind für Sie da. Kontakt Lassen Sie uns gemeinsam vorwärts gehen. Jerich International ist ein weltweit führendes Logistikunternehmen, das maßgeschneiderte End-to-End-Lösungen für den Straßen-, Schienen-, See- und intermodalen Transport anbietet. Mit mehr als 50 Jahren Erfahrung und strategisch günstig gelegenen Drehkreuzen auf der ganzen Welt kombinieren wir Innovation, Zuverlässig"
50,JERICH Austria GmbH,Herbert Friedrich Jerich,email,office@jerich.com,central_exact,M05_TEAM_MANAGEMENT,https://www.jerich.com/de/werden-sie-mitglied-unseres-teams,Werden Sie Mitglied unseres Teams,"status, genetische Veranlagung, geschützten Veteranenstatus, sexuelle Orientierung, Geschlechtsidentität oder -ausdruck oder andere durch Bundes-, Landes- oder lokale Gesetze geschützte Merkmale. Diese Richtlinie gilt für alle Beschäftigungsbedingungen, einschließlich Anwerbung, Einstellung, Vermittlung, Beförderung, Kündigung, Entlassung, Rückruf, Versetzung, Beurlaubung, Vergütung und Schulung. Empower Your Journey. Entfalten Sie Ihr Potenzial und gestalten Sie eine Zukunft voller Möglichkeiten. Aktuelle Jobangebote. LKW Fahrer:in Inland Jetzt bewerben Hilfsarbeiter:in Schlosser:in Jetzt bewerben Initiativbewerbung Jetzt bewerben Mehr über Jerich International: Unser Unternehmen Unser Geschäft Unsere Geschichte Nachrichten & Presse-Ecke Links Startseite Unsere Standorte Inhaltsverzeichnis Rechtliches Erklärung zum Datenschutz Rechtliche Hinweise Hinweis zur Barrierefreiheit Soziale Medien Facebook LinkedIn YouTube Jerich Austria GmbH Feldbacher Straße 19 A-8200 Gleisdorf +43 3112 / 4"
50,JERICH Austria GmbH,Herbert Friedrich Jerich,phone,+43 3112 / 4000-0,direct_or_office,M05_TEAM_MANAGEMENT,https://www.jerich.com/de/werden-sie-mitglied-unseres-teams,Werden Sie Mitglied unseres Teams,"status, genetische Veranlagung, geschützten Veteranenstatus, sexuelle Orientierung, Geschlechtsidentität oder -ausdruck oder andere durch Bundes-, Landes- oder lokale Gesetze geschützte Merkmale. Diese Richtlinie gilt für alle Beschäftigungsbedingungen, einschließlich Anwerbung, Einstellung, Vermittlung, Beförderung, Kündigung, Entlassung, Rückruf, Versetzung, Beurlaubung, Vergütung und Schulung. Empower Your Journey. Entfalten Sie Ihr Potenzial und gestalten Sie eine Zukunft voller Möglichkeiten. Aktuelle Jobangebote. LKW Fahrer:in Inland Jetzt bewerben Hilfsarbeiter:in Schlosser:in Jetzt bewerben Initiativbewerbung Jetzt bewerben Mehr über Jerich International: Unser Unternehmen Unser Geschäft Unsere Geschichte Nachrichten & Presse-Ecke Links Startseite Unsere Standorte Inhaltsverzeichnis Rechtliches Erklärung zum Datenschutz Rechtliche Hinweise Hinweis zur Barrierefreiheit Soziale Medien Facebook LinkedIn YouTube Jerich Austria GmbH Feldbacher Straße 19 A-8200 Gleisdorf +43 3112 / 4"
50,JERICH Austria GmbH,Herbert Friedrich Jerich,email,office@jerich.com,central_exact,M06_ABOUT_COMPANY,https://www.jerich.com/de/engagiert-fuer-verantwortung-ueber-die-logistik-hinaus,Engagiert für Verantwortung über die Logistik hinaus,"m Verständnis von verantwortungsvollem Unternehmertum. Das Engagement von Jerich International für Licht ins Dunkel ist nicht neu. Das Unternehmen unterstützt die Initiative seit mehreren Jahren und wurde bereits 2022 sowie erneut 2024 für sein Engagement ausgezeichnet. „Als international tätiges Logistikunternehmen sehen wir es als unsere Verantwortung, über unser Kerngeschäft hinaus zur Gesellschaft beizutragen. Die Unterstützung von Licht ins Dunkel über viele Jahre ist ein klares Zeichen unseres Engagements für Solidarität, soziale Verantwortung und nachhaltiges Engagement“, erklärt das Unternehmen. Durch die Diamantpartnerschaft leistet Jerich International einen bedeutenden Beitrag zur Realisierung wichtiger sozialer Projekte und bekräftigt sein Engagement, wirtschaftlichen Erfolg mit sozialer Verantwortung zu verbinden. Weitere Informationen zur Partnerschaft sind auf der Website von Licht ins Dunkel verfügbar. Sehen Sie, was es Neues gibt Seite 1 von 14 Links Startseite Unsere "
50,JERICH Austria GmbH,Herbert Friedrich Jerich,phone,+43 3112 / 4000-0,direct_or_office,M06_ABOUT_COMPANY,https://www.jerich.com/de/engagiert-fuer-verantwortung-ueber-die-logistik-hinaus,Engagiert für Verantwortung über die Logistik hinaus,"m Verständnis von verantwortungsvollem Unternehmertum. Das Engagement von Jerich International für Licht ins Dunkel ist nicht neu. Das Unternehmen unterstützt die Initiative seit mehreren Jahren und wurde bereits 2022 sowie erneut 2024 für sein Engagement ausgezeichnet. „Als international tätiges Logistikunternehmen sehen wir es als unsere Verantwortung, über unser Kerngeschäft hinaus zur Gesellschaft beizutragen. Die Unterstützung von Licht ins Dunkel über viele Jahre ist ein klares Zeichen unseres Engagements für Solidarität, soziale Verantwortung und nachhaltiges Engagement“, erklärt das Unternehmen. Durch die Diamantpartnerschaft leistet Jerich International einen bedeutenden Beitrag zur Realisierung wichtiger sozialer Projekte und bekräftigt sein Engagement, wirtschaftlichen Erfolg mit sozialer Verantwortung zu verbinden. Weitere Informationen zur Partnerschaft sind auf der Website von Licht ins Dunkel verfügbar. Sehen Sie, was es Neues gibt Seite 1 von 14 Links Startseite Unsere "
59,UNITCARGO Speditionsges.m.b.H.,Davor Sertic,email,sales@unitcargo.at,generic,M04_IMPRINT,https://unitcargo.at/impressum/,Imprint - UnitCargo," Offices UC Poland UC Bulgaria UC Romania UC Serbia UC Slovakia UC Austria Contact Home Services Our Corridor Road Transport Intermodal Transport Industries we serve Warehouse Solutions About us Our Story Our Values UC World Career Opportunities Newsroom Our Offices UC Poland UC Bulgaria UC Romania UC Serbia UC Slovakia UC Austria Contact UnitCargo | Imprint UNITCARGO Speditions GesmbH Hietzinger Kai 13/Top 7 1130 Vienna Austria Telephone: +43 1 577 25 03 E-mail: sales@unitcargo.at Company register number: FN 248763d Commercial register court: Vienna Commercial Court Legal form: Company with limited liability UID no.: ATU57970404 Management: Davor Sertic, MBA (CEO/Managing Partner) Gabriela Tomasikova, MBA (CFO/authorised signatory) Memberships: IRU & WKO DISCLOSURE ACC. § 25 (2) MEDIA LAW The object of the company UNITCARGO Speditions GesmbH is the organisation of the transport of goods and merchandise. Legal notice: UnitCargo Speditionsges.m.b.H. maintains and updates the information"
59,UNITCARGO Speditionsges.m.b.H.,Davor Sertic,phone,57970404,direct_or_office,M04_IMPRINT,https://unitcargo.at/impressum/,Imprint - UnitCargo," Offices UC Poland UC Bulgaria UC Romania UC Serbia UC Slovakia UC Austria Contact Home Services Our Corridor Road Transport Intermodal Transport Industries we serve Warehouse Solutions About us Our Story Our Values UC World Career Opportunities Newsroom Our Offices UC Poland UC Bulgaria UC Romania UC Serbia UC Slovakia UC Austria Contact UnitCargo | Imprint UNITCARGO Speditions GesmbH Hietzinger Kai 13/Top 7 1130 Vienna Austria Telephone: +43 1 577 25 03 E-mail: sales@unitcargo.at Company register number: FN 248763d Commercial register court: Vienna Commercial Court Legal form: Company with limited liability UID no.: ATU57970404 Management: Davor Sertic, MBA (CEO/Managing Partner) Gabriela Tomasikova, MBA (CFO/authorised signatory) Memberships: IRU & WKO DISCLOSURE ACC. § 25 (2) MEDIA LAW The object of the company UNITCARGO Speditions GesmbH is the organisation of the transport of goods and merchandise. Legal notice: UnitCargo Speditionsges.m.b.H. maintains and updates the information"
59,UNITCARGO Speditionsges.m.b.H.,Davor Sertic,email,sales@unitcargo.at,generic,M10_PRESS_NEWS,https://unitcargo.at/category/uc-news/,UC News Archive - UnitCargo,"Congress in Bratislava The SLOVLOG Congress in Bratislava is the largest and at the same time the only event focussing on current trends, challenges and expectations in logistics in Slovakia. So it goes without saying that we from UnitCargo stop by and keep ourselves up-to-date. There were many interesting things to discover and new opportunities to learn about. […] UC News 03.11.2023 Successful entry into intermodal transport for UnitCargo! We have set ourselves the goal of shifting more freight from road to rail. To this end, we rely on Helrom Trailer Rail and thus combine the goal of CO₂ neutrality with economic and social considerations. Davor Sertic (CEO): “I am very proud to be part of this sustainable and excellent project with my company. […] UC Events 26.05.2023 Representing our Austrian company at the Munich Logistics Fair Great trade fair with lots of interesting contacts and great people. UnitCargo, a renowned company specializing in road transportation solutions, made a re"
59,UNITCARGO Speditionsges.m.b.H.,Davor Sertic,phone,03.11.2023,direct_or_office,M10_PRESS_NEWS,https://unitcargo.at/category/uc-news/,UC News Archive - UnitCargo,"Congress in Bratislava The SLOVLOG Congress in Bratislava is the largest and at the same time the only event focussing on current trends, challenges and expectations in logistics in Slovakia. So it goes without saying that we from UnitCargo stop by and keep ourselves up-to-date. There were many interesting things to discover and new opportunities to learn about. […] UC News 03.11.2023 Successful entry into intermodal transport for UnitCargo! We have set ourselves the goal of shifting more freight from road to rail. To this end, we rely on Helrom Trailer Rail and thus combine the goal of CO₂ neutrality with economic and social considerations. Davor Sertic (CEO): “I am very proud to be part of this sustainable and excellent project with my company. […] UC Events 26.05.2023 Representing our Austrian company at the Munich Logistics Fair Great trade fair with lots of interesting contacts and great people. UnitCargo, a renowned company specializing in road transportation solutions, made a re"
59,UNITCARGO Speditionsges.m.b.H.,Davor Sertic,phone,26.05.2023,direct_or_office,M10_PRESS_NEWS,https://unitcargo.at/category/uc-news/,UC News Archive - UnitCargo,"Congress in Bratislava The SLOVLOG Congress in Bratislava is the largest and at the same time the only event focussing on current trends, challenges and expectations in logistics in Slovakia. So it goes without saying that we from UnitCargo stop by and keep ourselves up-to-date. There were many interesting things to discover and new opportunities to learn about. […] UC News 03.11.2023 Successful entry into intermodal transport for UnitCargo! We have set ourselves the goal of shifting more freight from road to rail. To this end, we rely on Helrom Trailer Rail and thus combine the goal of CO₂ neutrality with economic and social considerations. Davor Sertic (CEO): “I am very proud to be part of this sustainable and excellent project with my company. […] UC Events 26.05.2023 Representing our Austrian company at the Munich Logistics Fair Great trade fair with lots of interesting contacts and great people. UnitCargo, a renowned company specializing in road transportation solutions, made a re"
59,UNITCARGO Speditionsges.m.b.H.,Davor Sertic,phone,26.05.2023,direct_or_office,M06_ABOUT_COMPANY,https://unitcargo.at/representing-our-austrian-company-at-the-munich-logistics-fair/,Representing our Austrian company at the Munich Logistics Fair - UnitCargo,"o News Representing our Austrian company at the Munich Logistics Fair UC Events 26.05.2023 Great trade fair with lots of interesting contacts and great people. UnitCargo, a renowned company specializing in road transportation solutions, made a remarkable presence at the prestigious Transport Fair Munich 2023. The four-day event proved to be an exceptional opportunity for UnitCargo to establish valuable connections and engage with industry professionals from all around the world. Over 200 existing partners and potential clients attended UnitCargo’s stand, which became a hub of expertise and innovation throughout the event. Led by our CEO, Mr. Davor Sertic, and Head of UnitCargo Bulgaria, Mr. Sergey Iltchev, our Managers presented to interested parties our road and intermodal services, as well as our steady commitment to excellence. The Transport Fair Munich 2023, recognized as the foremost networking event in European logistics, mobility, and technology, provided an ideal platform for U"
